pl_r_uni_detected,pl_contrast_uni_detected,pl_universe_full_detected
2.5758345,7.853967314601723e-05,235.0
1.6229324,2.295177530379352e-05,235.0
1.3662522,0.00010397202878479327,236.0
1.4557794,3.137348012222116e-05,10.0
2.3377476,0.00012953349164736256,10.0
0.75435599,6.307295857183249e-05,19.0
1.4813553,0.00012035627463768823,34.0
1.4293927,8.132567325226824e-05,38.0
1.6364172,0.00018040601399138697,67.0
1.4246696,0.00010361432634532139,69.0
0.89447772,5.689446370166817e-05,69.0
1.2521897,0.0001955543533433808,78.0
1.4853308,5.507262036224725e-05,80.0
1.3057349,5.641761511271574e-05,106.0
1.486402,2.866614384008994e-05,114.0
2.0547252,0.00016581650118368169,116.0
1.788246,0.0001966237900095222,130.0
2.6143336,7.981160742984698e-05,131.0
0.71281569,9.151333184986573e-05,138.0
1.3986513,4.4752032909925905e-05,150.0
1.9190458,0.00019608144502665075,152.0
1.1732829,8.080925554182143e-05,152.0
3.3189486,0.00020002732091889134,214.0
0.55065151,5.534106619193947e-05,224.0
0.89883741,0.00013056622444840974,224.0
2.5758345,0.00012993149439159178,235.0
1.6229324,3.797009007941301e-05,235.0
1.3662522,0.00017200531315960649,236.0
2.3377476,7.339769561600901e-06,10.0
0.75435599,3.5739095395185097e-06,19.0
1.4813553,6.8197599701726615e-06,34.0
1.4293927,4.608164989010795e-06,38.0
1.6364172,1.0222364528152423e-05,67.0
1.4246696,5.871109231931625e-06,69.0
1.2521897,1.108071643907946e-05,78.0
1.4853308,3.1205855525987e-06,80.0
2.0547252,9.395677463187739e-06,116.0
1.788246,1.1141314038899959e-05,130.0
0.71281569,5.185429336073968e-06,138.0
1.9190458,1.1110583089347573e-05,152.0
3.3189486,1.133416866091977e-05,214.0
0.89883741,7.398287406538052e-06,224.0
1.3662522,9.746354752788097e-06,236.0
1.4557794,0.00037074166301946567,10.0
2.3377476,0.0015307024252004297,10.0
0.75435599,0.0007453356612458442,19.0
1.4813553,0.0014222548866167993,34.0
1.4293927,0.0009610287169375394,38.0
1.6364172,0.002131865046061864,67.0
1.4246696,0.0012244146174494098,69.0
0.89447772,0.0006723241415101196,69.0
1.2521897,0.002310873574967895,78.0
1.4853308,0.0006507953462732968,80.0
1.3057349,0.0006666892027596844,106.0
2.0547252,0.00195946019266654,116.0
1.788246,0.0023235111506067613,130.0
0.71281569,0.0010814166839731981,138.0
1.0636235,0.0011797726297504347,140.0
1.3986513,0.0005288365536718539,150.0
1.9190458,0.0023171022383631566,152.0
3.3189486,0.0023637308107962583,214.0
0.55065151,0.0006539675813247778,224.0
0.89883741,0.0015429062698049576,224.0
2.5758345,0.001535405639466328,235.0
1.6229324,0.0004486940653762554,235.0
1.3662522,0.0020325936300515765,236.0
2.3377476,7.421763676118806e-05,10.0
0.75435599,3.613834437105629e-05,19.0
1.4813553,6.895944947818895e-05,34.0
1.4293927,4.6596437724596775e-05,38.0
1.6364172,0.00010336560719290374,67.0
1.4246696,5.936696632008696e-05,69.0
0.89447772,3.259830787413951e-05,69.0
1.2521897,0.00011204501460532933,78.0
1.4853308,3.1554462722732414e-05,80.0
1.3057349,3.232509223766688e-05,106.0
2.0547252,9.500638558685932e-05,116.0
1.788246,0.00011265776008927577,130.0
0.71281569,5.2433568613509086e-05,138.0
1.0636235,5.7202454934468785e-05,140.0
1.3986513,2.5641168786491562e-05,150.0
1.9190458,0.00011234701757453274,152.0
3.3189486,0.000114607850506237,214.0
0.55065151,3.1708271709310055e-05,224.0
0.89883741,7.48093523624946e-05,224.0
2.5758345,7.444567680492877e-05,235.0
1.6229324,2.1755380152765662e-05,235.0
1.3662522,9.855233338283898e-05,236.0
1.4557794,0.0001959864306334893,10.0
2.3377476,0.0008091804471980957,10.0
0.75435599,0.00039400933437511913,19.0
1.4813553,0.0007518514547538968,34.0
1.4293927,0.0005080318905484894,38.0
1.6364172,0.001126975095183799,67.0
1.4246696,0.0006472664780509963,69.0
0.89447772,0.0003554130055147711,69.0
1.2521897,0.001221604984761121,78.0
1.4853308,0.0003440321650126811,80.0
1.3057349,0.0003524341886115368,106.0
2.0547252,0.0010358361291295194,116.0
1.788246,0.0012282856295021288,130.0
0.71281569,0.0005716729924370086,138.0
1.0636235,0.0006236672317341717,140.0
1.3986513,0.00027956067224422,150.0
1.9190458,0.0012248976643496907,152.0
3.3189486,0.0012495470857345726,214.0
0.55065151,0.0003457091144545302,224.0
0.89883741,0.0008156318072221301,224.0
2.5758345,0.0008116667234071742,235.0
1.6229324,0.00023719467513664435,235.0
1.3662522,0.0010744969077329173,236.0
0.49669542,4.058584596242427e-05,3.0
1.4557794,3.957776593049747e-05,10.0
2.3377476,0.00016340699828669203,10.0
0.75435599,7.956678000576301e-05,19.0
1.4813553,0.00015182990370594086,34.0
1.4293927,0.00010259264982970953,38.0
2.5936471,9.62278112054052e-05,40.0
0.58777735,5.265776485333241e-05,58.0
1.6364172,0.0002275828810316773,67.0
1.4246696,0.00013070987149547297,69.0
1.0064024,7.469209369276906e-05,71.0
0.49785262,3.839550241050163e-05,78.0
1.2521897,0.00024669256943007445,78.0
1.4853308,6.94743225611229e-05,80.0
1.3057349,7.117103861571456e-05,106.0
1.3613756,2.638528032200129e-05,109.0
1.486402,3.61624507900696e-05,114.0
2.0547252,0.00020917815446981996,116.0
1.788246,0.0002480416679006664,130.0
2.6143336,0.00010068264996709586,131.0
0.71281569,0.00011544442036280866,138.0
1.0636235,0.00012594420764902993,140.0
1.3986513,5.645486176614734e-05,150.0
1.9190458,0.0002473574976172929,152.0
1.1732829,0.00010194118690029246,152.0
1.0870907,0.000113471819312144,191.0
3.3189486,0.0002523352352430036,214.0
1.0568366,4.57087572419326e-05,222.0
0.55065151,6.981296800852585e-05,224.0
0.89883741,0.0001647097946901947,224.0
2.5758345,0.00016390908028044693,235.0
1.6229324,4.789941478180266e-05,235.0
1.3662522,0.00021698536459814507,236.0
3.1468225,9.718340021521682e-05,12.0
0.92239116,7.415410426504765e-05,20.0
3.6060317,5.3297709731501097e-05,20.0
2.8035747,7.359975616154424e-05,24.0
2.7367606,6.092171599069968e-05,25.0
1.3873404,1.6825970392842472e-05,26.0
1.944491,2.098969901737403e-05,31.0
3.1687925,0.00010793236967297306,31.0
0.57150117,0.0001227620569211745,32.0
6.7177873,0.00011325085336023133,32.0
2.7996933,3.861152080993737e-05,34.0
1.4323608,2.20777416911162e-05,34.0
0.75387551,4.275106566685192e-05,37.0
0.68644846,2.780550898923272e-05,44.0
1.0987342,8.806748822290042e-05,44.0
1.9396009,4.345626634644249e-05,55.0
1.4373537,4.3492302357790934e-05,65.0
1.9708849,5.4284160092443666e-05,70.0
2.2321058,5.351337388751861e-05,75.0
1.4087524,2.2707593521015926e-05,75.0
1.300431,4.062800085778961e-05,76.0
0.80023692,3.1017103951668404e-05,76.0
2.0700828,4.74231850420359e-05,78.0
1.6399455,3.0959175131563006e-05,83.0
3.2818262,0.0001236934740366212,96.0
1.9778016,2.2530601593588126e-05,100.0
2.054462,5.187140102250473e-05,110.0
1.2989363,2.740636684416193e-05,110.0
4.5411801,0.00011133125797196158,115.0
5.2036369,8.077362687840737e-05,116.0
2.1790376,3.8706961729075045e-05,118.0
1.4985217,3.178749951468014e-05,122.0
1.2538277,3.893030361055478e-05,128.0
1.5635298,0.0001231763541045704,133.0
2.1405059,8.836504069150724e-05,141.0
0.85205246,3.577835784025386e-05,141.0
1.6021372,7.347481045757659e-05,146.0
1.2045202,5.39671286444713e-05,172.0
3.3898328,3.253586695673942e-05,172.0
3.427828,3.236667850997039e-05,173.0
1.5864137,3.386595672018362e-05,174.0
1.557414,4.510095390878264e-05,176.0
1.9386309,0.00011600675444962234,189.0
1.6997595,2.447083795546279e-05,193.0
2.9882234,0.0001272292108940858,194.0
0.64628116,2.1909907934623968e-05,197.0
1.4407772,7.233186383804216e-05,201.0
3.6755646,5.905335471684025e-05,202.0
1.7255508,6.864133491748213e-05,205.0
1.9616982,0.00010365484660192643,212.0
6.9869616,0.0001159911421814685,213.0
1.4710691,1.6105504535915033e-05,222.0
1.0998522,8.774422422218423e-05,234.0
7.7848283,6.3137647570791e-05,236.0
1.8898388,6.942600178267398e-05,239.0
1.1818651,4.9290406696474875e-05,244.0
0.75055665,2.804131847575828e-05,244.0
1.4557794,5.8264584355759165e-05,10.0
2.3377476,0.00024056034018483892,10.0
0.75435599,0.00011713458949914151,19.0
1.4813553,0.00022351706884457854,34.0
1.4293927,0.0001510322262954685,38.0
1.6364172,0.00033503715174532203,67.0
1.4246696,0.00019242511937769523,69.0
0.89447772,0.00010566033053418336,69.0
1.2521897,0.000363169564617134,78.0
1.4853308,0.00010227693332994807,80.0
1.3057349,0.00010477476142525139,106.0
2.0547252,0.0003079425515803919,116.0
1.788246,0.00036515564593819755,130.0
0.71281569,0.00016995201751515454,138.0
1.0636235,0.00018540932612448558,140.0
1.3986513,8.311027614451009e-05,150.0
1.9190458,0.000364148441608895,152.0
3.3189486,0.0003714764402206249,214.0
0.55065151,0.00010277547173334202,224.0
0.89883741,0.00024247825771165263,224.0
2.5758345,0.0002412994824277339,235.0
1.6229324,7.051533676880177e-05,235.0
1.3662522,0.00031943597073658483,236.0
2.3377476,0.0007421839835804943,10.0
0.75435599,0.00036138715210803365,19.0
1.4813553,0.0006896015711727025,34.0
1.4293927,0.00046596915881841745,38.0
1.6364172,0.00103366667896605,67.0
1.4246696,0.0005936757552427597,69.0
1.2521897,0.0011204616437424113,78.0
1.4853308,0.0003155478652420094,80.0
1.3057349,0.0003232542394708078,106.0
2.0547252,0.0009500736051099097,116.0
1.788246,0.0011265891614597957,130.0
0.71281569,0.0005243410666946222,138.0
1.3986513,0.00025641431907691853,150.0
1.9190458,0.001123481704424992,152.0
3.3189486,0.0011460902657412385,214.0
0.89883741,0.0007481012003134585,224.0
2.5758345,0.0007444644074186148,235.0
1.6229324,0.00021755603399287158,235.0
1.3662522,0.0009855334469431507,236.0
1.4557794,3.200921111310766e-05,10.0
2.3377476,0.00013215827074987765,10.0
0.75435599,6.435102636331802e-05,19.0
1.4813553,0.00012279509281905548,34.0
1.4293927,8.297360171413362e-05,38.0
1.6364172,0.0001840616394938765,67.0
1.4246696,0.00010571389700502973,69.0
0.89447772,5.804733465012885e-05,69.0
1.2521897,0.00019951693455333446,78.0
1.4853308,5.6188574708950946e-05,80.0
1.3057349,5.756082352374758e-05,106.0
1.486402,2.9247015198873298e-05,114.0
2.0547252,0.00016917649466200121,116.0
1.788246,0.00020060804156107613,130.0
2.6143336,8.1428855885484e-05,131.0
0.71281569,9.336769613809891e-05,138.0
1.3986513,4.5658857849817334e-05,150.0
1.9190458,0.00020005470686613018,152.0
1.1732829,8.24467196643311e-05,152.0
3.3189486,0.0002040805393198073,214.0
0.55065151,5.6462460143450716e-05,224.0
0.89883741,0.000133211930150217,224.0
2.5758345,0.00013256433835264264,235.0
1.6229324,3.873949031477733e-05,235.0
1.3662522,0.00017549071253980625,236.0
3.1468225,4.590465501125248e-05,12.0
0.92239116,3.50267490787225e-05,20.0
3.6060317,2.5175214827802966e-05,20.0
2.8035747,3.476490231897622e-05,24.0
2.7367606,2.8776420140202922e-05,25.0
1.944491,9.91450072799277e-06,31.0
3.1687925,5.0981939131709904e-05,31.0
0.57150117,5.7986753488337706e-05,32.0
6.7177873,5.349412905618145e-05,32.0
1.4323608,1.0428438534912931e-05,34.0
0.75387551,2.0193499264835896e-05,37.0
0.68644846,1.313395389270554e-05,44.0
1.0987342,4.159874686033864e-05,44.0
1.9396009,2.0526601356742627e-05,55.0
1.4373537,2.0543622994854408e-05,65.0
1.9708849,2.5641165426408324e-05,70.0
2.2321058,2.52770839603744e-05,75.0
1.4087524,1.072594953880586e-05,75.0
1.300431,1.919066794373874e-05,76.0
0.80023692,1.4650953282107432e-05,76.0
2.0700828,2.2400378501560026e-05,78.0
1.6399455,1.4623590558676638e-05,83.0
3.2818262,5.842670909044103e-05,96.0
1.9778016,1.0642347263619362e-05,100.0
2.054462,2.4501496794877105e-05,110.0
1.2989363,1.29454187886718e-05,110.0
4.5411801,5.258740667494595e-05,115.0
5.2036369,3.8153485756308596e-05,116.0
2.1790376,1.828326361057622e-05,118.0
1.4985217,1.5014850228128423e-05,122.0
1.2538277,1.838875932276775e-05,128.0
1.5635298,5.8182447086563375e-05,133.0
2.1405059,4.173929600133273e-05,141.0
0.85205246,1.6899935275868514e-05,141.0
1.6021372,3.470588411809961e-05,146.0
1.2045202,2.5491415374293863e-05,172.0
1.5864137,1.5996611112837073e-05,174.0
1.557414,2.1303470811642693e-05,176.0
1.9386309,5.479588108866303e-05,189.0
1.6997595,1.155881942486196e-05,193.0
2.9882234,6.009681715717953e-05,194.0
1.4407772,3.4166012389493536e-05,201.0
3.6755646,2.7893898232933083e-05,202.0
1.7255508,3.2422788170828756e-05,205.0
1.9616982,4.896144776750346e-05,212.0
6.9869616,5.4788506621604434e-05,213.0
1.0998522,4.1446052857066674e-05,234.0
7.7848283,2.9823117153143163e-05,236.0
1.8898388,3.279342617758319e-05,239.0
1.1818651,2.3282362108706245e-05,244.0
0.75055665,1.3245338687880045e-05,244.0
2.3377476,0.00023655321559819996,10.0
0.75435599,0.00011518342459320841,19.0
1.4813553,0.00021979384189281832,34.0
1.4293927,0.00014851641281225507,38.0
1.6364172,0.00032945628331470454,67.0
1.4246696,0.00018921980537475936,69.0
0.89447772,0.0001039002976543221,69.0
1.2521897,0.00035712008160435597,78.0
1.4853308,0.00010057325925849655,80.0
1.3057349,0.00010302947987865986,106.0
2.0547252,0.0003028130104068041,116.0
1.788246,0.00035907307985242904,130.0
0.71281569,0.00016712104833955962,138.0
1.0636235,0.0001823208774270199,140.0
1.3986513,8.172586992574133e-05,150.0
1.9190458,0.00035808265299038845,152.0
3.3189486,0.00036528858574793243,214.0
0.55065151,0.00010106349327766744,224.0
0.89883741,0.00023843918548779647,224.0
2.5758345,0.00023728004560769677,235.0
1.6229324,6.934073026681446e-05,235.0
1.3662522,0.0003141149783767802,236.0
0.79010518,0.0006049000133166204,3.0
0.83169351,0.0003693825764542673,69.0
2.6276202,0.0007411002720334853,78.0
0.6368276,0.0003634025988861292,79.0
1.2724354,0.00044231265360362846,100.0
0.33883196,0.00038838741684600565,109.0
1.4974195,0.00035123398573905977,116.0
0.74598309,0.00018976447513424375,191.0
0.71989754,0.0003880255915857312,219.0
0.47864085,0.0005393125284089604,228.0
3.7226762,0.0005688856613275769,236.0
0.90240651,0.0003007704940193582,246.0
1.4557794,1.2544282563798701e-05,10.0
2.3377476,5.179230083401229e-05,10.0
0.75435599,2.5218911366464702e-05,19.0
1.4813553,4.8122908631738824e-05,34.0
1.4293927,3.251702460145806e-05,38.0
1.6364172,7.213302467244332e-05,67.0
1.4246696,4.142885590855344e-05,69.0
0.89447772,2.274851964809658e-05,69.0
1.2521897,7.818989335463749e-05,78.0
1.4853308,2.2020079017741358e-05,80.0
1.3057349,2.2557857872078673e-05,106.0
2.0547252,6.629959559747128e-05,116.0
1.788246,7.861749385263446e-05,130.0
0.71281569,3.659042887837985e-05,138.0
1.0636235,3.991836554891943e-05,140.0
1.3986513,1.7893524847723784e-05,150.0
1.9190458,7.840064418579205e-05,152.0
3.3189486,7.997835191732552e-05,214.0
0.55065151,2.2127413630529327e-05,224.0
0.89883741,5.220522576356296e-05,224.0
2.5758345,5.195143711297541e-05,235.0
1.6229324,1.5181852222753229e-05,235.0
1.3662522,6.877411247789979e-05,236.0
2.3377476,8.978694136517521e-05,10.0
0.75435599,4.3719411566811955e-05,19.0
1.4813553,8.342569660087622e-05,34.0
1.4293927,5.637139370614264e-05,38.0
1.6364172,0.00012504954505717172,67.0
1.4246696,7.182091153295098e-05,69.0
0.89447772,3.9436749611379486e-05,69.0
1.2521897,0.00013554971022588342,78.0
1.4853308,3.817392762601667e-05,80.0
1.3057349,3.910621906092636e-05,106.0
2.0547252,0.0001149367339659822,116.0
1.788246,0.00013629099686932508,130.0
0.71281569,6.343303231031981e-05,138.0
1.3986513,3.1020148563545076e-05,150.0
1.9190458,0.000135915067088097,152.0
3.3189486,0.00013865017538221532,214.0
0.55065151,3.836000251416913e-05,224.0
0.89883741,9.050278649738174e-05,224.0
2.5758345,9.006281943041364e-05,235.0
1.6229324,2.631920291990437e-05,235.0
1.3662522,0.00011922654728712129,236.0
1.4557794,2.5023852846034053e-05,10.0
2.3377476,0.00010331742034957634,10.0
0.75435599,5.0307725751713736e-05,19.0
1.4813553,9.599756526523174e-05,34.0
1.4293927,6.486630339195324e-05,38.0
1.6364172,0.00014389393618665085,67.0
1.4246696,8.264399247725889e-05,69.0
0.89447772,4.537968634267588e-05,69.0
1.2521897,0.00015597642793858103,78.0
1.4853308,4.3926562893935476e-05,80.0
1.3057349,4.499934635892868e-05,106.0
1.486402,2.286444992149865e-05,114.0
2.0547252,0.00013225717098964046,116.0
1.788246,0.00015682942306878038,130.0
2.6143336,6.365866687245077e-05,131.0
0.71281569,7.299209844557081e-05,138.0
1.3986513,3.569474223886584e-05,150.0
1.9190458,0.00015639684239904692,152.0
1.1732829,6.445440261642679e-05,152.0
3.3189486,0.00015954411892978124,214.0
0.55065151,4.414067841166492e-05,224.0
0.89883741,0.00010414114004984479,224.0
2.5758345,0.00010363487197002448,235.0
1.6229324,3.0285385714188463e-05,235.0
1.3662522,0.00013719343944229535,236.0
2.3377476,0.0006534508473216208,10.0
0.75435599,0.0003181808634792916,19.0
1.4813553,0.000607155019464592,34.0
1.4293927,0.0004102593809512103,38.0
1.6364172,0.0009100848066808687,67.0
1.4246696,0.0005226977863712031,69.0
0.89447772,0.0002870125327507999,69.0
1.2521897,0.0009865028438941607,78.0
1.4853308,0.0002778219747052202,80.0
2.0547252,0.0008364858525805778,116.0
1.788246,0.000991897775249435,130.0
0.71281569,0.00046165253077030575,138.0
1.3986513,0.00022575824562783307,150.0
1.9190458,0.0009891618358094465,152.0
3.3189486,0.001009067390059694,214.0
0.89883741,0.0006586606206035603,224.0
2.5758345,0.0006554586310009248,235.0
1.6229324,0.00019154573245672106,235.0
1.3662522,0.0008677062294742339,236.0
1.4120435,6.310720942060737e-05,34.0
1.1485801,5.6889261546552784e-05,141.0
1.3733672,6.462836503699251e-05,176.0
1.0669557,6.463421516230307e-05,234.0
1.1485801,8.526150032500457e-05,141.0
1.3733672,9.68603074957637e-05,176.0
1.0669557,9.686907523940258e-05,234.0
1.1485801,4.338841760976608e-05,141.0
1.3733672,4.9290892787680194e-05,176.0
1.0669557,4.929535457314089e-05,234.0
1.1485801,3.923829208945121e-05,141.0
1.3733672,4.457619233658065e-05,176.0
1.0669557,4.458022734985829e-05,234.0
1.3733672,6.517348195224234e-05,176.0
1.1485801,5.866907478580423e-05,141.0
1.3733672,6.665030057626599e-05,176.0
1.2588261,4.6619291410322456e-05,201.0
1.0669557,6.66563337261087e-05,234.0
0.28316466,5.1573323595170136e-06,12.0
0.15110271,6.3281323570212055e-06,37.0
1.4148871,7.10720246429619e-06,65.0
0.34232179,4.367401060644097e-06,66.0
1.9229318,1.0169510621559523e-05,70.0
0.79488386,8.723892290124147e-06,76.0
1.2910799,8.415429794978573e-06,110.0
0.72318039,6.042181405928543e-06,133.0
1.1485957,2.3712760286466182e-05,141.0
1.5408283,1.4923003529003562e-05,146.0
0.90234554,7.322306074611557e-06,156.0
1.4496563,7.350266426047775e-06,156.0
1.3731078,2.021854919342282e-05,176.0
1.2588271,1.721917022759302e-05,201.0
1.6692403,1.2564123097425049e-05,205.0
0.93657634,6.306178356237081e-06,211.0
0.83419367,6.135707021963014e-06,217.0
1.0686614,2.8381481016593894e-05,234.0
1.7116885,1.5445612905910444e-05,239.0
0.73689494,6.871215507752248e-06,244.0
3.0686472,6.574050840864433e-05,12.0
1.1485957,6.145280756631108e-05,141.0
1.3731078,5.239738427088763e-05,176.0
1.2588271,4.4624343250826205e-05,201.0
1.0686614,7.355203149230597e-05,234.0
1.1485801,6.407358807638492e-05,141.0
1.3733672,7.27900332480482e-05,176.0
1.2588261,5.0913795473057486e-05,201.0
1.0669557,7.279662216323438e-05,234.0
3.0686472,4.853009451498361e-05,12.0
3.3298596,4.4035077454920835e-05,20.0
1.1485957,4.536488432468569e-05,141.0
1.3731078,3.868010869641721e-05,176.0
1.2588271,3.29419964654077e-05,201.0
1.0686614,5.429661446946313e-05,234.0
3.0686472,2.821610083613853e-05,12.0
1.1485957,2.6375801722988393e-05,141.0
1.5408283,1.6598918786232608e-05,146.0
1.3731078,2.2489176216088716e-05,176.0
1.2588271,1.915295453885185e-05,201.0
1.0686614,3.1568839175829296e-05,234.0
1.7116885,1.7180219366061674e-05,239.0
1.1485957,3.0108675823869412e-05,141.0
1.0686614,3.603666553394235e-05,234.0
0.60444645,1.3688884070574628e-05,19.0
1.4120435,7.866457885570728e-05,34.0
1.3380433,2.2512753717797143e-05,38.0
1.2941754,2.2526995951759026e-05,106.0
1.4670106,2.1771465455013632e-05,114.0
1.9918197,8.905208409744088e-05,116.0
0.66798406,4.0152625915925905e-05,138.0
0.76192256,4.588043314106701e-05,140.0
1.3985923,2.7388630952257434e-05,150.0
1.1394235,4.544154775375667e-05,152.0
1.0177608,3.710013086120082e-05,191.0
0.47675658,1.3423407763273817e-05,199.0
1.5800909,2.427903080120852e-05,235.0
0.62539673,7.452097591369823e-05,69.0
0.44226457,0.00010248802357674376,79.0
1.0349867,9.845934895945529e-05,120.0
0.39280086,0.00015460805860494802,219.0
0.67323458,5.535310006479444e-05,246.0
3.0686472,3.738737578009822e-05,12.0
3.3298596,3.392443399846561e-05,20.0
0.79488386,1.2857657048434587e-05,76.0
1.1485957,3.494891148303981e-05,141.0
1.5408283,2.1994180479018357e-05,146.0
1.3731078,2.9798989132434076e-05,176.0
1.2588271,2.537837218550255e-05,201.0
1.0686614,4.182987791483022e-05,234.0
1.7116885,2.276442521784577e-05,239.0
2.2861419,5.823932648900216e-05,10.0
1.4120435,0.00010410918059765416,34.0
1.9918197,0.00011785659620581974,116.0
0.66798406,5.3140270293939137e-05,138.0
0.76192256,6.072077635530857e-05,140.0
2.5870524,6.449133463922425e-05,235.0
3.0686472,5.0459076457091505e-05,12.0
3.3298596,4.578539074152774e-05,20.0
1.1485957,4.716805498698689e-05,141.0
1.5408283,2.9683977846677637e-05,146.0
1.3731078,4.021757183016657e-05,176.0
1.2588271,3.425138019840526e-05,201.0
1.0686614,5.64548049670489e-05,234.0
1.7116885,3.072352227460867e-05,239.0
0.076121518,4.907433191440645e-06,14.0
0.66798406,1.8871761648550954e-05,138.0
0.76192256,2.2300638817313683e-05,140.0
1.9918197,7.929119676510373e-05,116.0
1.9918197,0.0002899287369796126,116.0
0.66798406,0.00013778597005461508,138.0
0.76192256,0.0001576558466947244,140.0
3.0686472,3.358385731999576e-05,12.0
1.1485957,3.139346456512605e-05,141.0
1.5408283,1.9756653246328618e-05,146.0
1.3731078,2.6767457689193853e-05,176.0
1.2588271,2.2796562013463298e-05,201.0
1.0686614,3.757441174441294e-05,234.0
1.7116885,2.0448538912827495e-05,239.0
1.4120435,0.00010293611920332804,34.0
1.4120435,0.00013089926777847544,34.0
1.9918197,0.0001481842624986794,116.0
0.66798406,6.681468849427906e-05,138.0
0.76192256,7.634586227863897e-05,140.0
2.5870524,8.108668643696286e-05,235.0
0.62539673,7.713352213727575e-05,69.0
0.39280086,0.00016002828686538823,219.0
3.0686472,3.466905405549257e-05,12.0
2.6997818,1.9116263228979515e-05,24.0
1.1485957,3.240788303818589e-05,141.0
1.5408283,2.0395050896812112e-05,146.0
1.3731078,2.763239578802764e-05,176.0
1.2588271,2.3533188376594956e-05,201.0
1.0686614,3.8788555449667796e-05,234.0
1.7116885,2.1109293496865927e-05,239.0
0.076145984,2.722821221027418e-05,14.0
0.38410276,1.2212354111931265e-05,19.0
0.60444645,2.7022875151396047e-05,19.0
0.54456095,1.2859265534223919e-05,34.0
0.040390559,5.553639824986042e-06,51.0
0.53636729,2.2000603356477433e-05,58.0
0.45468523,1.8276301277635627e-05,71.0
0.6936554,1.1363973006327886e-05,106.0
0.7090899,2.7687940376219227e-05,131.0
0.66798406,7.926426957323378e-05,138.0
0.21002813,4.925679826235545e-06,138.0
0.76192256,9.05713869933435e-05,140.0
0.47675658,2.6498805178207717e-05,199.0
0.39346561,8.617861197145588e-06,211.0
0.64841217,1.907340267164221e-05,222.0
0.069702159,1.7460869195184556e-05,223.0
3.0686472,3.541612822751778e-05,12.0
3.3298596,3.2135769881318625e-05,20.0
1.1485957,3.310623184081227e-05,141.0
1.3731078,2.82278388933218e-05,176.0
1.2588271,2.4040298757899818e-05,201.0
1.0686614,3.962439965528784e-05,234.0
2.2861419,3.987515745413021e-05,10.0
1.4120435,7.128121527188101e-05,34.0
1.9918197,8.069376165609248e-05,116.0
0.66798406,3.638394831928556e-05,138.0
1.1394235,4.117645825911626e-05,152.0
2.5870524,4.415576687089089e-05,235.0
3.0686472,7.03221993544126e-05,12.0
1.1485957,6.404989944991213e-05,141.0
1.3731078,4.829539312299095e-05,176.0
1.2588271,4.646526157808427e-05,201.0
1.0686614,8.233438043541179e-05,234.0
1.7116885,4.1866193049543936e-05,239.0
1.4120435,0.0001276375706364074,34.0
1.9918197,0.00014838683988553652,116.0
0.66798406,6.841825189163988e-05,138.0
0.76192256,7.845283932440997e-05,140.0
3.0686472,3.2494605499162316e-05,12.0
1.1485957,2.9596290133029122e-05,141.0
1.3731078,2.231642015417247e-05,176.0
1.2588271,2.1470749752659635e-05,201.0
1.0686614,3.8045215249639035e-05,234.0
3.0686472,4.236763101659322e-05,12.0
1.1485957,3.8588703588001524e-05,141.0
1.3731078,2.9096948252768103e-05,176.0
1.2588271,2.7994332880691287e-05,201.0
1.0686614,4.960471490214353e-05,234.0
0.62539673,8.866579887338707e-05,69.0
0.44226457,0.00012059723964773549,79.0
1.0349867,0.00011634085876358736,120.0
0.39280086,0.00017377171722242143,219.0
2.2861419,6.026028223273489e-05,10.0
1.4120435,0.00010772186053727999,34.0
1.9918197,0.00012194632353266167,116.0
0.66798406,5.498428431244477e-05,138.0
0.76192256,6.282784058728153e-05,140.0
1.1394235,6.22268388254795e-05,152.0
1.0177608,5.080425244347629e-05,191.0
1.1485957,1.6725852078994862e-05,141.0
1.0686614,2.1669188893948154e-05,234.0
0.38410276,1.124359662969662e-05,19.0
0.60444645,2.4879257937673743e-05,19.0
1.4120435,0.00014297121210315506,34.0
1.3380433,4.091645482164471e-05,38.0
0.95756232,3.2384894282246644e-05,71.0
1.5083043,3.519535602918662e-05,80.0
1.2941754,4.094233978133331e-05,106.0
1.3617529,2.6079100997631078e-05,109.0
1.4670106,3.956917904657951e-05,114.0
1.9918197,0.0001618502836845671,116.0
0.66798406,7.297655030804185e-05,138.0
0.76192256,8.338671907248384e-05,140.0
1.3985923,4.977825880531155e-05,150.0
1.1394235,8.258905414233473e-05,152.0
1.0177608,6.74287049593312e-05,191.0
1.5800909,4.412662614905439e-05,235.0
1.4120435,7.637870398267961e-05,34.0
1.9918197,8.879512875427504e-05,116.0
0.66798406,4.0941686544082476e-05,138.0
0.76192256,4.694641367336266e-05,140.0
3.0686472,9.966275244785707e-05,12.0
1.1485957,9.077345890471209e-05,141.0
1.5408283,5.78294185444414e-05,146.0
1.3731078,6.84456950063605e-05,176.0
1.2588271,6.585197710815024e-05,201.0
1.0686614,0.00011668677957478122,234.0
1.7116885,5.9334037788013e-05,239.0
1.1485957,3.6082040054464056e-05,141.0
1.2588271,2.706720871401352e-05,201.0
1.0686614,4.6746111225095095e-05,234.0
2.2779498,0.00028246367633139664,10.0
1.4170413,0.0006010395309877034,34.0
2.0092579,0.0004569535829132661,116.0
0.67006047,0.00025758757280813647,138.0
0.76177616,0.0002461788632582226,140.0
1.122444,0.0002485331363769358,152.0
